id,full_name,email,signup_date,salary,department,age,is_active
5fdbbc34-3281-4245-a9e3-35d16ea484df,Nicholas Morris,wangtimothy@hotmail.com,2021-02-20,44107,Engineering,69,False
a7fb08bb-5131-4f64-9ac5-889cd17c20eb,Jose Butler,hweaver@gmail.com,2024-12-25,53244,Sales,37,True
0baa0a5d-dff3-45f3-90ed-55c6de9a4008,Nancy Wright,nicholasmoore@gmail.com,2026-01-27,141736,Engineering,33,False
b9cc78df-49bc-483a-ab45-363f832017c0,Taylor Gardner,pamelaballard@yahoo.com,2025-01-01,85080,Sales,31,False
35abaf24-9365-45d8-9d0b-465cc77cba09,Timothy Valdez,jameseaton@hotmail.com,2024-10-30,110709,,35,True
78e570f7-68e3-4f46-b88d-1e417880c822,Amanda Simpson,larsenjames@hotmail.com,2025-10-17,56665,Engineering,35,False
ebc282ca-6541-4910-b5ba-051b74350d46,Melinda Spencer,wanderson@hotmail.com,2022-05-05,42616,Support,61,False
a7285276-9118-418d-8a29-c6e92f3921e8,Jennifer Edwards,eflores@yahoo.com,2021-10-17,105620,Marketing,18,True
9e5a2b97-e84b-4691-8eae-f5a16c0be5d0,Robert Wheeler,,2024-10-01,41320,Support,63,True
7f85a3f9-b4fc-4577-a4b4-0ddfbbc29b12,Jason Hart,ocastillo@yahoo.com,2025-02-19,85837,Engineering,37,True
c6dea60f-0315-4e75-9a0d-4c4c7dadc76c,Amanda Miller,schultzstephen@gmail.com,2022-05-01,136543,Sales,64,True
dc861fc4-a967-4752-9376-b7aef0e009b6,Brandon Andrews,maryhartman@hotmail.com,2022-01-14,41859, Support ,69,True
c61403ae-1fc6-40dd-b15b-f37bc853540d,Marie Day,pmiller@gmail.com,2024-11-02,99204,HR,65,True
acf079d3-517e-45e2-a14b-55f85b27b9dd,Tina Pollard,andreajohnson@hotmail.com,2025-06-08,141071,Marketing,36,False
dcaef658-98b8-45a8-a777-4408fd06a070,Jacob Watts,alexanderbrown@gmail.com,2023-02-08,102366,Marketing,26,True
6973274f-89f3-4906-8ba9-05166ecbd1de,Aaron Carter,tiffany38@gmail.com,2025-07-13,122050,HR,24,False
e92c1070-e949-409d-a2e8-a8758b6de5af,Crystal Wood,krhodes@gmail.com,2022-02-03,,HR,27,True
cca02b7c-385c-4c6a-869e-4ace967a736d,Frank King,kristina75@hotmail.com,2022-03-29,31297,,58,False
10816d32-c794-47b5-a626-d79c1f2bf4b2,Mrs. Rachel Jones,,2024-01-07,79417,Support,65,False
0a0928a1-4dd1-4a7d-b98a-7bf200c08562,Stephanie Le,wreeves@gmail.com,2022-11-25,106492,HR,36,True
011a4970-7a8b-4a3b-9940-10af968f082b,Patrick Powell,tamiburke@hotmail.com,2021-07-17,149416,Support,24,True
7899702b-9fa3-472d-92d8-c0c30cbf83a1,John Hodge,gsmith@hotmail.com,2025-03-03,45449,HR,27,False
b41b7391-82b4-4fec-a5c6-2becb6fda133,Melissa Miller,joseph09@hotmail.com,2023-01-03,136423,Marketing,58,False
ea1524a3-951d-4ce3-aa5d-7d96439d89b9,Janice Elliott,nguyenbrianna@gmail.com,2024-09-08,64314,Marketing,33,False
09ab1dd7-ad68-4910-8ade-ffdc18854797,Dave Mercado,ashleyhernandez@yahoo.com,2024-09-07,120937,Sales,31,True
fd70ba7d-9179-47e6-b847-608d1c2b3774,Megan Brown,,2021-10-20,141233,,33,False
6bdb1056-ec1e-4727-9c28-a51029113c6e,Richard Smith,sarah65@yahoo.com,2024-12-26,90870,Engineering,48,True
7fb5ea43-ca09-4488-827b-c10332ab0a10,Brett Riley,saundersdana@yahoo.com,2021-03-12,148305,Engineering,55,True
ee79d046-2547-4c20-8a39-8baf45dc9a0b,Kevin Jackson,richard81@hotmail.com,2021-03-24,114573,Support,34,False
ccce113a-388c-4ed7-9a24-a4daf5a8ca79,Sarah Larson,wernerchristopher@gmail.com,2022-12-04,92862,Sales,46,False
5565a593-1ce4-49bd-8b36-83b333b0224c,Peter Blake,stephaniecoleman@gmail.com,2023-03-12,124007,Support,61,True
0369b5ba-8f6c-4cdf-8651-ba0cf19f018b,Kirk Henderson,jennifer06@gmail.com,2022-06-01,49617,HR,37,False
94cf3131-2ddd-4d20-8475-5d2faf0a9664,Carrie Richardson,jasmineharrison@hotmail.com,2023-12-04,43380,Sales,20,True
c60cde72-cf82-423c-9184-4104773117d4,Regina Armstrong,,2023-01-06,83767,,34,False
d12cc169-afec-4dba-960a-ed07d547a26c,Kelly Lambert,bernardbrian@yahoo.com,2021-11-01,144709,Engineering,20,False
54ec3432-ce45-41bf-bc89-78132161d77b,Keith Rowe,douglas49@yahoo.com,2024-11-14,127073,Support,64,True
d03c275e-6141-4ea8-8322-0760da2cf49a,Alvin Hunter,,2025-05-23,129218,HR,31,False
604be50f-5dc6-4e53-82f6-45cb851cde2f,Rebecca Peterson,lcantrell@yahoo.com,2023-09-28,118371,Support,67,False
0b515fc1-fee4-4d30-8495-1e6d9b3edca5,Linda White,potteramber@hotmail.com,2025-05-24,67595,Support,18,True
4754634b-0fed-413b-bc8a-6c93fc5c96d3,Timothy Strickland,ljones@hotmail.com,2025-11-03,124787,Marketing,41,False
d5513159-33eb-40d3-983e-d74326107e08,Derrick Bennett,michellelloyd@hotmail.com,2023-12-24,86843,HR,53,True
e3dd44ce-a8a4-48b5-bb89-779982a2424a,Michelle Fields,vjohnson@yahoo.com,2021-04-02,120739,HR,70,False
4f66ac85-317b-4fe9-9857-f0fa5a711308,Susan Smith,hahnbilly@gmail.com,2023-09-26,88246,Engineering,54,True
e4c008e4-4ea7-4b2f-82a7-42f7cd731ff8,Tiffany Lutz,castrodonald@hotmail.com,2022-06-17,124447,Engineering,58,False
411a57bf-ac0f-4c44-81ea-c006f38fd4b9,Jocelyn Sheppard,wuheather@yahoo.com,2022-08-09,109940,Support,20,False
f3eae6e8-d3fa-49f8-8e1b-19709da414e7,Sherry Mendoza,eric47@hotmail.com,2021-08-25,100844,Engineering,42,False
c278c13e-79f5-41bb-9db4-061feb9589a0,Ellen Hill,aprilwatts@yahoo.com,2025-09-05,104272,Sales,47,False
7ec94af1-8e75-4a92-8862-ae6fb6f23fc0,Nicole Young,joanneparker@yahoo.com,2022-04-14,135183,HR,30,True
81739630-f134-434a-b43c-5033db9da6f6,Timothy Johnston,aaron45@hotmail.com,2024-09-17,57750,Marketing,45,True
b00b922e-5be3-4eec-aa29-32109231cbce,Douglas Hall,qgarner@yahoo.com,2022-09-19,113983,Support,39,False
ad0b41c1-9e13-4a3c-b0f7-079f7d57b253,Emily Leonard,antonio61@gmail.com,2023-08-20,141592, Sales ,45,True
f7049d21-f7c6-4f43-8c10-9e6a658e33c4,Kyle Ward IV,michelle47@yahoo.com,2025-08-04,50081,HR,36,True
b87b1cba-8fc1-40d2-9e70-7bf2946b456e,Gregory Williams,amy16@gmail.com,2024-05-25,136096,Engineering,68,True
51f2808a-60d2-4838-95fd-312b5935edd2,Kelly Johnson,qmartin@hotmail.com,2021-10-16,138490,Engineering,66,False
6f9a84a5-dbd5-49d7-9786-23aacf896850,Darlene Campbell,whutchinson@yahoo.com,2024-10-23,78339, Sales ,55,True
8f648c1f-8814-4148-8b01-b35e5e80bc7f,Dr. Angelica Murphy,josephjeffrey@yahoo.com,2022-05-25,100679,Support,46,True
e6d8d09e-573e-47f3-a5a6-33a8e87a3342,Edward Gross,,2023-10-21,31141,,42,False
f1380c3e-9fa9-47b4-93ac-f0270344f399,Leslie Patel,lori93@yahoo.com,2023-06-07,136650,HR,41,True
3a37a4d0-7bd0-481b-b1f5-cf49d57439d0,Andrew Flores,thomas83@hotmail.com,2022-09-27,85134,Support,34,True
156b36e8-f1e5-46ac-b0d5-b9122329b2c4,Kimberly Haley,reedkathy@yahoo.com,2026-01-08,64527,HR,58,True
6666c7ba-4a06-4787-936b-79682a9169ba,Antonio Harrington,jacksoncindy@gmail.com,2022-10-28,83530,Support,36,False
8f13a207-f095-490c-a055-1685e17fa006,Crystal Morse,wendyhickman@gmail.com,2025-03-21,,Sales,62,False
bca44b69-f185-4960-8de1-595e0d3d5273,Bradley Mccoy,laurencastillo@yahoo.com,2021-10-11,56852,Sales,68,True
d1259861-22b4-475f-b9ba-33808d11a9d4,Nicole Kidd,reidmelanie@yahoo.com,2021-05-18,41526,Marketing,34,False
44f98527-fa6f-4b3f-bd59-676aefe28ca7,mario roberson,evan74@yahoo.com,2021-05-25,60476, Sales ,37,True
d9525c06-0041-4730-943f-d62a0a533095,Joseph Roberts,rickychristensen@gmail.com,2021-11-19,114926,Engineering,29,False
8c4e177d-d8b4-4b42-897b-9b73e857d8d0,Cindy Bauer,newtonnathaniel@yahoo.com,2021-08-09,77509,Sales,53,True
3c81b955-6256-49f9-b5d1-2745c3b2f7dd,Allison Miller,lewisbarbara@gmail.com,2024-07-12,67080,Marketing,23,False
85bbd534-1ffa-49c4-a2cb-ea804f5e617a,David Mason,,2021-09-29,98364,HR,68,True
3bc8b42b-6571-49ed-ae83-26a9313bccb0,Christopher Lewis,hawkinssteven@yahoo.com,2023-10-18,135523,Engineering,47,True
24ab2e63-e4af-415f-bfa1-f1f031223df3,Amy Evans,wlindsey@gmail.com,2025-08-18,110654,Support,66,False
5b452f59-4605-4f32-ba6f-ef0396e5e7bf,Jesse Smith,jwise@gmail.com,2021-12-26,75711,Engineering,46,True
a00825d0-102a-4d0a-8763-79f9a4192e63,Jon Rose,shermanmichael@yahoo.com,2024-11-20,87500, Engineering ,30,False
b4b2a402-3742-459a-b7d3-a51bc2f01a9a,James Alvarado,butlerrachel@gmail.com,2022-01-07,72535,Sales,43,True
17000b4a-82d5-4f27-8b8d-64b681f7933c,Austin Nguyen,whitejessica@hotmail.com,2023-07-17,111727,Engineering,46,True
b18fba52-7e2e-4642-87f9-dca85d8203d4,Robert Tucker DDS,,2025-11-17,124618,Sales,69,True
b901d6dc-1fb5-4ba0-8ea4-ad112389a57f,Christine Gallegos,heather89@gmail.com,2023-10-13,126185,HR,53,False
54892635-a96c-4d55-932b-af8ad3821669,Jacqueline Kelley,pamela77@gmail.com,2022-06-05,47894,Engineering,26,False
ab89d658-79e9-4ba4-b551-121855697d60,Carlos Williams,nancy80@hotmail.com,2025-03-13,108867,Sales,21,False
ce530d83-2f0a-4c79-aad7-8f5b68121788,Angela Ray,,2025-03-30,35243,HR,67,False
2dd99963-3734-46c3-bd5e-3f04c5b80a5b,Cameron Martin,pturner@gmail.com,2021-04-05,55858,Marketing,55,False
d9146568-79ad-4ab2-b697-eedf0af541be,Nathan Sampson,erica89@yahoo.com,2021-08-29,96604,Support,32,False
6a3b3492-85ac-46a8-a85d-b68fdf7f7a1a,Danny Holt,john54@hotmail.com,2023-07-30,146034,HR,46,True
9782fa1f-78fc-4684-8c65-2d81d0e46069,Matthew Turner,ramosdevin@hotmail.com,2023-07-26,56048,Sales,68,True
ed16b79e-c816-456a-b866-ead95d0ffdbe,Tanya Landry,cdorsey@hotmail.com,2025-11-14,49732,Support,69,False
7a2087ed-2fc7-4364-9752-c721123a2b88,Kimberly Wall,christopher16@gmail.com,2025-10-18,100263,Sales,45,True
a6d1499b-29e0-4e9e-88d5-9edba5a61b6a,Dalton Alexander,smithlinda@hotmail.com,2024-01-23,80260,Sales,64,False
326360ed-4ca1-4867-a939-1914315a554b,wayne collins,vwilson@yahoo.com,2025/03/10,$104738, Support ,65,True
4a271df7-17f4-495d-bade-f4d1f81ff085,Pamela Thompson,nathan32@hotmail.com,2024-05-19,71421,Sales,22,True
41705c1a-3537-4106-9881-124e35b5dfec,Robert Wright,ndavis@gmail.com,2026-02-16,132281,HR,41,True
d157f9ec-2914-4470-8b25-26724c9e7e5a,Christopher Vaughan,jill48@gmail.com,2022-11-25,103028,Engineering,62,True
13dabdc0-b507-4d60-a5c4-2bc8e708cf54,DANIEL DILLON,dcollins@gmail.com,2025-01-30,101768, Support ,55,False
b058ffa0-4628-4099-a44d-cc5896dff518,Levi Mendoza,joshualopez@yahoo.com,2024-06-27,131677,Marketing,62,False
0dd3c3cf-bcea-4f93-902a-20c7f31ce3ac,Melissa Fowler,cterry@yahoo.com,2021-03-16,113203,HR,28,True
fba771a7-8df8-40fb-a8a5-07fe81d8bcf9,Patrick Taylor,ashlee05@gmail.com,2024-07-14,62340,Marketing,24,True
92a5df0a-08de-43e4-93d1-00601d3e3bd2,James Martinez,stephaniemendez@hotmail.com,2023-12-30,60202,Support,58,True
11b0b9fe-6ddb-4ae8-ba0b-0e1c255b95d2,Audrey Howard,vhenderson@gmail.com,2021-03-13,100691,Support,58,True
bf6d2b2d-baaa-4411-9300-3de0ea35629b,Stephanie Wallace,xmata@yahoo.com,2023-09-25,34486,HR,20,False
fb8a3945-3512-4bd6-b9ff-942d46deafd1,Michael Campbell,ssanchez@yahoo.com,2024-10-21,93343,HR,59,False
d4f4f795-0c9e-46c4-b839-df74f53b402e,Keith Brown,brendameadows@gmail.com,2025-03-20,130437,Engineering,44,False
a4d126fb-de31-4bf6-a547-eeccd82ef401,Holly Webb,mharding@gmail.com,2021-03-01,58108,Sales,69,True
6ced01ce-f3fd-4b51-82b8-38eac94945ef,Karen Wood,rashley@gmail.com,2023-06-29,,Engineering,30,True
5633ba58-0a0f-409d-b863-a99c1db52f1d,Heather Manning,,2023-12-19,54985,Engineering,46,False
f970505e-f144-432c-937a-70c81405cca7,Melissa Zavala,leeronald@gmail.com,2026-02-18,106204,Support,54,True
40cc3223-17d9-45ab-ab27-daec27d7b7b9,Jill Collins,susan63@yahoo.com,2022-04-29,98045,Sales,44,False
255a4d01-19d3-4226-baa3-a2e06fc7a645,Lawrence Brown,awhite@gmail.com,2022-01-08,67013,Support,61,False
33e384a7-3983-4e1c-98d4-7906cb54faf1,Kevin Navarro,robertlucas@yahoo.com,2024-04-06,136942,Engineering,34,True
1fc08384-3d69-41d1-906c-2b2e4d8b8827,Troy Padilla,lisa55@hotmail.com,2021-08-14,142415,Marketing,31,True
b5de192f-a9cc-4c32-99fb-746f60539dc9,Keith Garrett,bryan66@yahoo.com,2021-07-12,137144,Engineering,32,True
574b8bb6-369a-43b5-a8d9-fe642b0e2a96,Carlos Miranda,meganwright@gmail.com,2023-05-01,72803,Engineering,65,True
972d4984-8532-4ae5-bac7-352004770b30,Jennifer Davis,jhuff@hotmail.com,2024-05-11,34986, ,25,True
270dc5d2-550f-4140-a566-2edd6c524b82,Misty Richardson,catherinetyler@yahoo.com,2021-10-04,138176,Marketing,41,True
5f6467d1-0c25-49e9-bb8e-4eab13c17c15,Tony Rogers,aanderson@gmail.com,2024-03-26,37513,HR,57,False
88414d7f-a688-473d-b909-643f3d062d53,Michael Green,evanswilliam@gmail.com,2025-02-22,122865, HR ,26,False
b5f99188-05ed-488a-bb43-52ff2e15a37d,Jeanette Aguilar,jordanwalter@hotmail.com,2023-07-19,127364,Marketing,30,True
8e28f1d6-9971-4546-a2a3-bb068dc13d8f,Brittany Kemp,kyle88@hotmail.com,2022-07-26,,Support,51,False
c74be114-bbb2-403d-8023-0da3b7822d00,Philip Douglas,davidmorse@hotmail.com,2024-05-21,80196,HR,45,True
d830fb3e-2434-45b5-9fcb-f8a1c903cc8a,Laura Patrick,mevans@yahoo.com,2024-01-21,44188,Engineering,69,True
801de17c-088e-4031-bb95-fd7d112d176f,Sandra Gentry,jacksonkevin@yahoo.com,2024-02-29,103901,Marketing,22,True
cf8eba09-a5dd-4afd-a462-f6096cb52db1,Danny Lee,ekennedy@yahoo.com,2023-06-29,118112,Engineering,67,False
744d9656-970c-4bd9-8d69-75b33c8dc2e4,isaiah kline,daniel62@gmail.com,2023-02-19,69316, HR ,36,False
8ee98940-037f-4793-8585-8b8678d66957,Katherine Solomon,thomashancock@yahoo.com,2021-05-28,51058,Engineering,40,False
5c4c10be-f7d8-411a-888b-37ad12542127,robert ramirez,ksmith@yahoo.com,30/05/2022,$94744, Sales ,-5,True
90ec1478-9049-4e68-9a70-880ad5dc0800,Tracie Roy,,2026-01-12,146527,HR,34,False
2f3a6f01-b17f-4c89-89f6-eb8693af2f7c,mary baker,tgregory@hotmail.com,2022/12/07,$nan, HR ,22,False
38799190-e865-4afe-b442-418b2170c3bb,Christine Ferguson,amandanewton@yahoo.com,2024-10-24,131602,Marketing,59,True
84c3b22e-8f07-44ba-bb46-79521be60e75,Charles Morris,thomas68@gmail.com,2022-08-26,32779,Support,33,False
ae5110ee-34e9-4bba-8232-76849a28b284,David Cabrera,makaylanelson@hotmail.com,2023-04-17,68287,HR,34,True
e953810e-4efa-4161-9f2c-fe117e43ee74,Helen Hodge,kimberlycooper@gmail.com,2024-12-07,57550,Support,31,False
bdbfd4ba-bdf1-4ba5-bfd4-bfed2e2a5229,Lisa Stanley,edelacruz@hotmail.com,2022-05-05,141459,Support,36,True
64ffdabb-4bc2-4a94-b4b0-970ab7ff1489,Jessica Ward,eperkins@hotmail.com,2024-04-28,66844,Marketing,23,False
e42b5ecd-94d6-4fd3-98ca-4fd5d212e6c0,Mark Cabrera,pfrost@gmail.com,2025-12-21,37882,Marketing,65,False
9560ce7b-23a7-4109-b143-e72072015d3a,matthew alvarez,xlane@hotmail.com,19/05/2024,$86327, Marketing ,-5,True
64136db9-665d-4e74-bafc-893b583f4057,Brett Singh,marshalldean@yahoo.com,2025-03-19,96214,Support,22,False
fb6a94ac-f554-4c77-ae98-28897ef6e889,Hannah Fernandez,,2024-03-23,34736,Engineering,52,True
62f27c64-3914-45cc-a7c8-d49d3d2c9879,Tammy Flowers,vrichards@hotmail.com,2025-09-10,82353,Sales,62,False
568e1bcc-d541-47df-a125-1eb900157923,Jamie Perkins,michael39@hotmail.com,2024-02-13,129780,Support,65,False
027d18b8-04d7-4e25-996d-691a3e1ec850,Brianna Ortiz,dianataylor@yahoo.com,2021-05-07,58982,,30,False
4c66590f-de5f-464c-87be-0bdea2f811a7,George Moreno,tony23@gmail.com,2022-06-10,132124,HR,66,False
84e6a1c8-6a1b-443f-8303-0d7f811802a7,Regina Jackson,nicholas64@gmail.com,2025-01-13,45260,Sales,52,False
bf3fafea-bd07-4da9-b0dc-d1604f241e2d,Glenn Nguyen,yromero@gmail.com,2022-03-17,136837,Marketing,51,True
d6632903-be3e-46f2-b97d-7ef5e527d0a9,Alan Carney,marc92@yahoo.com,2022-12-17,119845,Engineering,46,True
940ecb53-e8be-4fb4-b7a2-adf682eda245,Ryan Randall,martinjasmine@yahoo.com,2022-05-09,33881,HR,43,True
745e0442-0529-40a4-a7a7-d47243a6e8be,Joshua Fischer,richardsonmichael@yahoo.com,2024-03-22,52666,,43,True
035418c4-ce86-46ba-999f-77792053749d,Jason White,ntorres@yahoo.com,2025-06-29,112352,Engineering,27,True
92df025c-bfc9-4f01-84b6-3736d6b69226,Elizabeth Hall,belltyler@yahoo.com,2022-08-30,67163,Engineering,57,True
7b34ea2a-25c1-41d4-8bce-8af44289cc46,Taylor Sanders,bradley36@hotmail.com,2022-04-15,70306,Support,66,True
74229c8a-40ea-4009-800e-e33c340dfa02,Suzanne Delgado,eric00@gmail.com,2021-08-24,33836,Support,58,False
7030b8b5-5a36-4662-a3ef-4f91149dfc65,megan nelson,mooregabriel@hotmail.com,18/05/2021,$nan, HR ,-5,True
7419d172-ef5a-4ff3-a25e-73e2c9b88120,Megan Wells,cainsandra@hotmail.com,2023-02-19,59480,Sales,35,False
347c0f46-d7b7-4e1a-9acf-293337514183,Kyle Moody,mstrickland@yahoo.com,2025-06-07,141783,Support,62,True
3da4ecb6-0829-4b74-b4af-7643aae12741,Felicia Lewis,tylerchen@yahoo.com,2023-12-05,53457,Support,58,True
33cf1677-eec3-4a15-a2fd-62a5af377bf4,Rhonda Kim,oerickson@yahoo.com,2021-08-09,144326,Support,32,False
82768d4f-bca3-40b8-9057-4ef97aa026ef,Dylan Gardner,kgonzalez@hotmail.com,2021-09-10,113012,Sales,30,True
945696c4-b761-44b3-a38a-b5aac3143ef3,Justin Combs,carlafoster@hotmail.com,2024-06-18,115506,HR,63,True
63d444d3-44bd-47ca-bdc2-1e0e98ab47c0,Michele Johnson,rodriguezvictoria@yahoo.com,2023-07-23,51664,Engineering,18,True
ec454c38-7c42-4fe4-96ae-1937624f9d0d,Victoria Davidson,curtis54@hotmail.com,2025-04-06,146757,HR,19,False
58db71d7-cec3-41d9-9a23-e70b4c9c3f55,Michael Perez MD,richardhughes@gmail.com,2023-11-05,56184,Support,59,False
bfd5f64c-9036-41b7-8307-51f77e16fda7,Bridget Cortez,johnsonmichael@gmail.com,2023-06-19,95075,Engineering,56,False
fced3361-2f3e-4b5c-a3c8-6e90df300724,Gregory Green,ymiller@hotmail.com,2024-12-30,99747,Marketing,58,False
c8199477-2ff1-4ffc-b585-78d9398d08fa,Nicholas Brown,sarahgilbert@yahoo.com,2021-11-18,84586,Sales,49,True
df5dc8a3-3c34-48d1-a1ce-273dfc77ec48,Ian Harvey,landerson@gmail.com,2022-05-21,38778,Marketing,65,True
88e4e174-f7a5-45ca-a230-a98fe29225c7,Charles Smith,valdezbrian@gmail.com,2021-04-24,77156,Engineering,56,True
77efb3ff-3eec-49b4-8266-5657be8fe459,Jason Villegas,lewisstephanie@gmail.com,2021-06-08,123589,Marketing,30,True
80883031-7a2c-45da-94fd-056676892be7,Raymond Jones,bwilliams@gmail.com,2023-11-22,64869,Sales,45,False
4b423498-1519-4216-8bf3-342596779910,Emily Dickerson,taylor43@yahoo.com,2022-02-27,87437,Sales,59,False
139137d0-8bb1-4587-81fb-bea8cdef9df2,Loretta Arnold,tammythomas@hotmail.com,2024-10-23,,Marketing,63,True
e8a991db-fc89-478e-b00d-99d8e08b561e,Teresa Robinson,garzamargaret@hotmail.com,2024-10-22,49627,Marketing,45,True
b562b058-1e59-428d-b657-f4a46d633d5b,Mitchell Cook,hrhodes@hotmail.com,2025-06-04,91978,Marketing,40,False
c5f963b1-1969-482b-a4cc-32b50acc4d0f,Tony Richards,martindaniel@yahoo.com,2025-01-08,89169,Marketing,22,False
f82b3150-7ec5-42c9-b4d3-f1edc3512d78,mr. mark robinson,petersstuart@hotmail.com,2021-05-08,120874, Marketing ,69,True
da67771b-f0de-40a6-9566-770d46bf92c7,Joseph Phillips,gabrielwebb@yahoo.com,2023-12-21,69917,Engineering,43,True
92746920-73fc-4e2a-b328-f4cd4fcf3d55,Amber Nelson,michael83@gmail.com,2024-03-31,133112,,61,True
b497146e-5d49-4bc9-9bdf-2c72fdad6c70,TINA CUMMINGS,olsonanna@yahoo.com,2025/05/31,46694, Engineering ,67,True
e52d64e7-63da-4a1a-9460-8b0bcdab1054,Sandra Thomas,darlene81@hotmail.com,2022-11-20,91470,HR,34,True
3afebf7e-1cb9-472a-bbba-56a6f15d2b25,Jessica West,delliott@gmail.com,2022-10-03,58428,Sales,63,True
5e0830c7-83a4-45db-a8db-f8e1e87cb4a0,Stacey Holt,cynthiahaynes@yahoo.com,2022-10-29,55836,HR,34,False
eebe8b18-46e5-47e3-9aa6-e113a21cfb11,Victoria Harrison,ahernandez@yahoo.com,2021-08-18,58015,Engineering,27,False
a75f3d55-34f5-4d92-b921-31e95e24e353,Taylor Williams,rodney89@yahoo.com,2021-08-17,37751,Support,22,True
b6dc1e7d-c399-4330-b6b8-aa74d6d8b6e5,CHRIS MILLS,edwardclark@hotmail.com,25-Jul-2022,$141456, Sales ,-5,True
a47f60ab-c49d-4665-a1c2-1807cbe42741,Austin Brown,stephanie04@gmail.com,2021-07-21,106524,HR,68,False
6e7f687f-8cc1-432c-abd6-9c2af679caf2,dana owen,jasonbrown@hotmail.com,19-Feb-2025,$48121, Support ,-5,False
143e1f27-52f3-4890-a7bf-ccb20ee3da0b,Donald Cox,lisa70@hotmail.com,2025-06-23,31455,Engineering,61,True
dd00aa23-d964-45f7-a6fc-e3ecf896fabb,Steve Hinton,raymondalicia@yahoo.com,2023-02-02,50431,Engineering,26,False
c66f7e0c-91e3-4066-a7ea-432cb45c7bd9,Tina Garcia,esparzarobert@yahoo.com,2022-03-16,132179,Sales,47,True
9b2f8e36-dd7f-4a21-92da-173343ff9475,Ana Turner,mariamoore@yahoo.com,2025-12-09,,Marketing,51,True
dbd9b6a3-3cbd-46e5-8fb1-ab979a5df380,Benjamin Olson,ginagarcia@hotmail.com,2024-02-15,109355,Engineering,33,False
b8faaf96-347b-4c87-803e-5f01d1932e4e,Kent West,anthony41@gmail.com,2024-11-17,,Sales,24,False
770c23df-2218-4c90-bbea-2593c674d989,Mr. Gerald Brown,carmendean@hotmail.com,2021-12-27,58181,HR,55,False
edcb6eae-208c-4c76-b910-d3ad7ab1d769,Colin Goodwin,kaylascott@yahoo.com,2021-11-23,67028,Support,36,True
0493f3b3-d114-4877-8503-437868a6ea44,Michael Lowe,pricebryan@gmail.com,2023-02-18,58222,,36,False
f2f8c90e-0122-46a3-8cde-33d1086e2c9f,Randy Campbell,carlosmontgomery@yahoo.com,2024-03-28,121161,Sales,58,True
e4c972db-f7a8-43c9-a51d-080d9de1334c,James Johnson,underwoodjuan@yahoo.com,2026-01-29,71041,Support,47,False
69c4a60c-c775-4e0c-bb71-c2eca15ea230,Linda Holloway,michelle50@gmail.com,2022-08-13,92056,HR,38,False
a3dd56d2-33b9-4dff-bdb1-e1866a55550f,monica sanders md,ljimenez@hotmail.com,2024-07-15,97532, Support ,34,False
1d29ab36-f82b-4ae8-b7d1-bce2249c35a2,Gregory Edwards,terri46@hotmail.com,2021-10-19,62323,Engineering,59,False
0a998aa1-98f7-482c-a481-d74865f791f8,Vanessa Vang,jeremy03@hotmail.com,2025-10-16,131845,Support,45,True
4a32934f-3d27-4972-be69-8e64d680b80f,Kimberly Burke,anthony65@yahoo.com,2021-04-16,59531,Engineering,23,True
15d60b8b-05dc-4b7b-9f21-2e03c594ca0e,Lauren Cook,,2024-11-18,44852,Engineering,54,False
988d01ef-21de-49c9-a446-9aea7eb81c07,Jasmine Aguilar,kylegardner@yahoo.com,2022-10-29,45717,HR,50,True
a5b84a1b-bb46-48a2-88fd-510476e413b7,Amber Herrera,conleybrandon@hotmail.com,2024-08-22,100902,Sales,31,True
3547dac6-79ba-48bc-aceb-b07818dfc3b8,Christine Bell,hornbobby@yahoo.com,2022-05-16,52006,Sales,63,True
d35c2258-756f-43d1-b92e-ac2be6e6d56d,Erik Horton,dianaross@yahoo.com,2023-07-08,102338,Marketing,27,False
b342eac7-924f-42ab-85e1-d169cdb541d3,Jessica Scott,pcisneros@gmail.com,2025-12-25,94658,Engineering,39,False
a07deb0f-9d4b-470a-9950-c6e99a8eec41,Benjamin Sexton,lee62@hotmail.com,2024-09-16,68659, HR ,59,True
c5b65110-9bcc-4613-a24e-5a5e1d3f7018,Charles Fields,chad94@yahoo.com,2024-12-29,81014,Support,64,False
818bae4d-c779-4348-a0b2-e9a2bc697c68,Samantha Leonard,peterwade@yahoo.com,2021-07-22,96512,Engineering,38,False
cca1b639-19b5-44f7-8a32-c51b3e2d3363,Mr. Allen Oconnor,lauren56@yahoo.com,2024-11-02,41213,Support,31,False
816a04e3-23e4-4483-9f68-ca9d60fcae18,Timothy Patel,xvelez@gmail.com,2022-10-07,44444,Marketing,68,False
d874a709-e984-4514-82aa-93a1d9341f2a,David Diaz,ochoamatthew@hotmail.com,2025-02-16,,Support,21,False
f63f4939-8227-484e-a896-0c713fb820c0,Kyle Ibarra,adam08@yahoo.com,2022-07-22,119586,Sales,37,True
0d788c9c-5df1-410a-bdd3-de79bac2aa54,Dana Jackson,jnixon@hotmail.com,2021-07-28,129929,Marketing,70,False
74a6c5b3-3b3d-475b-961b-34c9cc9e673c,Michelle Lewis,meganholmes@yahoo.com,2023-06-24,104195,Engineering,37,False
d78bcea2-bec1-412f-add7-4755b7c89408,george medina,jesse53@yahoo.com,11/05/2024,$46406, Support ,-5,False
